.	-4,NOUN	_	PUNCT

A	1,NOUN	_	DET
word	-1,ROOT	_	NOUN
about	1,NOUN	_	ADP
the	1,NOUN	_	DET
millions	-1,NOUN	_	NOUN
of	1,NOUN	_	ADP
decent	1,NOUN	_	ADJ
,	1,NOUN	_	PUNCT
honest	1,NOUN	_	ADJ
,	1,NOUN	_	PUNCT
good	1,NOUN	_	ADJ
people	1,AUX,ARG1	_	NOUN
who	1,AUX,R-ARG1	_	PRON
are	1,PROPN	V.01	AUX
either	1,PROPN	_	CCONJ
devout	1,PROPN	_	ADJ
Moslems	-1,AUX,ARG2	_	PROPN
or	1,ADJ	_	CCONJ
are	1,ADJ	V.01	AUX
not	-1,AUX,ARGM-NEG	_	PART
very	1,ADJ,ARGM-EXT	_	ADV
religious	-1,AUX,ARG2	V.01	ADJ
but	1,VERB	_	CCONJ
grew	-1,ADJ	V.04	VERB
up	-1,VERB	_	ADP
in	1,NOUN	_	ADP
Moslem	1,NOUN	_	ADJ
families	-1,VERB,ARGM-MNR	_	NOUN
:	-4,NOUN	_	PUNCT
They	1,AUX,ARG1	_	PRON
are	1,NOUN	V.01	AUX
double	1,NOUN	_	ADJ
victims	-1,AUX,ARG2	_	NOUN
of	1,NOUN	_	ADP
an	1,NOUN	_	DET
outside	1,NOUN	_	ADJ
world	1,VERB,ARG0	_	NOUN
,	-1,NOUN	_	PUNCT
which	1,VERB,R-ARG0	_	PRON
now	1,VERB,ARGM-TMP	_	ADV
develops	-1,NOUN	V.02	VERB
Islamophobia	-1,VERB,ARG1	_	NOUN
,	1,NOUN	_	PUNCT
and	1,NOUN	_	CCONJ
of	1,NOUN	_	ADP
their	1,NOUN	_	PRON
own	1,NOUN	_	ADJ
environment	1,VERB,ARG0	_	NOUN
which	1,VERB,R-ARG0	_	PRON
breaks	-1,NOUN	V.01	VERB
their	1,NOUN	_	PRON
heart	-1,VERB,ARG1	_	NOUN
by	1,ADJ	_	SCONJ
being	1,ADJ	V.01	AUX
totally	1,ADJ	_	ADV
dysfunctional	-1,VERB,ARG2	_	ADJ
.	-9,NOUN	_	PUNCT

The	1,NOUN	_	DET
problem	1,VERB,ARG1	_	NOUN
is	-1,ROOT	V.01	VERB
that	2,NOUN	_	SCONJ
the	1,NOUN	_	DET
vast	1,NOUN	_	ADJ
silent	1,NOUN	_	ADJ
majority	1,AUX,ARG1	_	NOUN
of	1,PROPN	_	ADP
these	1,PROPN	_	DET
Moslems	-1,NOUN	_	PROPN
are	1,NOUN	V.01	AUX
not	-1,AUX,ARGM-NEG	_	PART
part	-1,VERB,ARG2	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
terror	-1,NOUN	_	NOUN
and	1,NOUN	_	CCONJ
the	1,NOUN	_	DET
incitement	-1,NOUN	V.01	NOUN
,	1,VERB	_	PUNCT
but	1,VERB	_	CCONJ
they	1,VERB,ARG1	_	PRON
also	1,VERB,ARGM-ADV	_	ADV
do	1,VERB	V.01	AUX
not	1,VERB,ARGM-NEG	_	PART
stand	-3,NOUN	V.07	VERB
up	-1,VERB	_	ADP
against	1,PRON	_	ADP
it	-1,VERB,ARG2	_	PRON
.	-2,VERB	_	PUNCT

They	1,VERB,ARG1	_	PRON
become	-1,ROOT	V.01	VERB
accomplices	-1,VERB,ARG2	_	NOUN
,	-1,NOUN	_	PUNCT
by	1,NOUN	_	ADP
omission	-1,VERB,ARGM-MNR	V.01	NOUN
,	1,VERB	_	PUNCT
and	1,VERB	_	CCONJ
this	1,VERB,ARG1	_	PRON
applies	-2,NOUN	V.02	VERB
to	1,NOUN	_	ADP
political	1,NOUN	_	ADJ
leaders	-1,VERB,ARG2	_	NOUN
,	1,NOUN	_	PUNCT
intellectuals	-1,NOUN	_	NOUN
,	2,NOUN	_	PUNCT
business	1,NOUN	_	NOUN
people	-3,NOUN	_	NOUN
and	1,NOUN	_	CCONJ
many	1,NOUN	_	ADJ
others	-4,NOUN	_	NOUN
.	-7,NOUN	_	PUNCT

Many	1,VERB,ARG0	_	ADJ
of	1,PRON	_	ADP
them	-1,ADJ	_	PRON
can	1,VERB,ARGM-MOD	_	AUX
certainly	1,VERB,ARGM-ADV	_	ADV
tell	-1,ROOT	V.02	VERB
right	-1,VERB,ARG1	_	NOUN
from	1,NOUN	_	ADP
wrong	-1,VERB,ARG2	_	NOUN
,	1,ADJ	_	PUNCT
but	1,ADJ	_	CCONJ
are	1,ADJ	V.01	AUX
afraid	-1,AUX,ARG2	V.01	ADJ
to	1,VERB	_	PART
express	-1,ADJ,ARG1	V.01	VERB
their	1,NOUN,ARG0	_	PRON
views	-1,VERB,ARG1	V.02	NOUN
.	-2,VERB	_	PUNCT

The	1,NOUN	_	DET
events	1,VERB,ARG0	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
last	1,NOUN	_	ADJ
few	1,NOUN	_	ADJ
years	-1,NOUN	_	NOUN
have	1,VERB	V.01	AUX
amplified	-1,ROOT	V.01	VERB
four	1,NOUN	_	NUM
issues	-1,VERB,ARG1	V.02	NOUN
,	-1,NOUN	_	PUNCT
which	1,VERB,R-ARG1	_	PRON
have	1,VERB	V.01	AUX
always	1,VERB,ARGM-TMP	_	ADV
existed	-1,NOUN,ARGM-ADJ	V.01	VERB
,	1,ADJ	_	PUNCT
but	1,ADJ	_	CCONJ
have	1,ADJ	V.01	AUX
never	1,AUX,ARGM-NEG	_	ADV
been	1,ADJ	V.01	AUX
as	1,ADJ	_	ADV
rampant	-1,AUX,ARG2	_	ADJ
as	1,NOUN	_	ADP
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
present	1,NOUN,ARGM-TMP	_	ADJ
upheaval	-2,ADJ	V.01	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
region	-1,NOUN,ARGM-LOC	_	NOUN
.	-2,VERB	_	PUNCT

A	1,NOUN	_	DET
few	1,NOUN	_	ADJ
more	1,NOUN	_	ADJ
years	1,VERB,ARG1	_	NOUN
may	1,VERB,ARGM-MOD	_	AUX
pass	-1,ROOT	V.03	VERB
before	1,VERB	_	SCONJ
everybody	1,VERB,ARG0	_	PRON
acknowledges	-1,VERB,ARGM-TMP	V.01	VERB
that	2,PROPN	_	SCONJ
it	1,AUX,ARG1	_	PRON
is	2,PROPN	V.01	AUX
a	2,PROPN	_	DET
World	1,PROPN	_	PROPN
War	-1,VERB,ARG1	_	PROPN
,	2,PRON	_	PUNCT
but	2,PRON	_	CCONJ
we	1,AUX,ARG1	_	PRON
are	1,PRON	V.01	AUX
already	-1,AUX,ARGM-TMP	_	ADV
well	1,PRON	_	ADV
into	1,PRON	_	ADP
it	-1,AUX,ARG2	_	PRON
.	-2,VERB	_	PUNCT

These	1,AUX,ARG1	_	PRON
are	1,NOUN	V.01	AUX
the	1,NOUN	_	DET
four	1,NOUN	_	NUM
main	1,NOUN	_	ADJ
pillars	-1,AUX,ARG2	_	NOUN
of	2,NOUN	_	ADP
the	2,NOUN	_	DET
current	2,NOUN,ARGM-TMP	_	ADJ
World	1,NOUN,ARG0	_	NOUN
Conflict	-2,NOUN	V.01	NOUN
,	1,VERB	_	PUNCT
or	1,VERB	_	CCONJ
perhaps	1,VERB,ARGM-ADV	_	ADV
we	1,VERB,ARG0	_	PRON
should	1,VERB,ARGM-MOD	_	AUX
already	1,VERB,ARGM-TMP	_	ADV
refer	-3,NOUN	V.01	VERB
to	1,PRON	_	ADP
it	-1,VERB,ARG1	_	PRON
as	3,PROPN	_	ADP
"	3,PROPN	_	PUNCT
the	3,PROPN	_	DET
undeclared	3,PROPN	_	ADJ
World	1,PROPN	_	PROPN
War	1,PROPN	_	PROPN
III	-1,VERB,ARG2	_	PROPN
"	-1,PROPN	_	PUNCT
:	-3,NOUN	_	PUNCT

*	1,X	_	PUNCT
1	3,NOUN	_	X
.	-1,X	_	PUNCT
The	1,NOUN	_	DET
first	1,NOUN	_	ADJ
element	1,AUX,ARG1	_	NOUN
is	2,NOUN	V.01	AUX
the	2,NOUN	_	DET
suicide	1,NOUN,ARG2	_	NOUN
murder	-1,AUX,ARG2	V.01	NOUN
.	-1,NOUN	_	PUNCT
*	-1,NOUN	_	PUNCT

Suicide	1,NOUN,ARG2	_	NOUN
murders	1,AUX,ARG1	V.01	NOUN
are	1,NOUN	V.01	AUX
not	-1,AUX,ARGM-NEG	_	PART
a	1,NOUN	_	DET
new	1,NOUN,ARGM-ADJ	_	ADJ
invention	-1,AUX,ARG2	V.01	NOUN
but	1,VERB	_	CCONJ
they	1,ADJ,ARG1	_	PRON
have	1,VERB	V.01	AUX
been	1,VERB	V.03	AUX
made	-1,NOUN	V.02	VERB
popular	-1,VERB,ARG1	V.02	ADJ
,	-1,VERB	_	PUNCT
if	1,VERB	_	SCONJ
I	1,VERB,ARG0	_	PRON
may	1,VERB,ARGM-MOD	_	AUX
use	-1,VERB,ARGM-ADV	V.01	VERB
this	1,NOUN	_	DET
expression	-1,VERB,ARG1	V.01	NOUN
,	-2,VERB	_	PUNCT
only	-2,VERB,ARGM-TMP	_	ADV
lately	-1,ADV	_	ADV
.	-2,NOUN	_	PUNCT

Even	1,PROPN	_	ADV
after	1,PROPN	_	ADP
September	1,VERB,ARGM-TMP	_	PROPN
11	-1,PROPN	_	NUM
,	1,VERB	_	PUNCT
it	1,VERB	_	PRON
seems	-1,ROOT	V.01	VERB
that	1,VERB	_	SCONJ
most	1,VERB,ARG0	_	ADJ
of	2,PROPN	_	ADP
the	2,PROPN	_	DET
Western	1,PROPN	_	PROPN
World	-1,ADJ	_	PROPN
does	1,VERB	V.01	AUX
not	1,VERB,ARGM-NEG	_	PART
yet	1,VERB,ARGM-TMP	_	ADV
understand	-1,VERB,ARG1	V.01	VERB
this	1,NOUN	_	DET
weapon	-1,VERB,ARG1	_	NOUN
.	-2,VERB	_	PUNCT

It	1,AUX,ARG1	_	PRON
is	1,NOUN	V.01	AUX
a	1,NOUN	_	DET
very	1,ADJ	_	ADV
potent	1,NOUN	_	ADJ
psychological	1,NOUN	_	ADJ
weapon	-1,AUX,ARG2	_	NOUN
.	-1,NOUN	_	PUNCT

Its	1,NOUN,ARG0	_	PRON
real	1,NOUN,ARGM-ADJ	_	ADJ
direct	1,NOUN,ARGM-ADJ	_	ADJ
impact	1,AUX,ARG1	V.01	NOUN
is	1,ADJ	V.01	AUX
relatively	1,ADJ,ARGM-ADV	_	ADV
minor	-1,AUX,ARG2	V.01	ADJ
.	-1,ADJ	_	PUNCT

The	1,NOUN	_	DET
total	1,NOUN	_	ADJ
number	1,AUX,ARG1	_	NOUN
of	1,NOUN	_	ADP
casualties	-1,NOUN	_	NOUN
from	1,NOUN	_	ADP
hundreds	-1,NOUN	_	NOUN
of	2,NOUN	_	ADP
suicide	1,NOUN,ARG2	_	NOUN
murders	-2,NOUN	V.01	NOUN
within	1,PROPN	_	ADP
Israel	-1,NOUN,ARGM-LOC	_	PROPN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
last	1,NOUN	_	ADJ
three	1,NOUN	_	NUM
years	-1,NOUN,ARGM-TMP	_	NOUN
is	1,ADJ	V.01	AUX
much	1,ADJ,ARGM-EXT	_	ADV
smaller	-1,AUX,ARG2	V.01	ADJ
than	1,PRON	_	ADP
those	-1,ADJ,ARGM-CXN	_	PRON
due	2,NOUN	_	ADP
to	-1,ADP	_	ADP
car	1,NOUN	_	NOUN
accidents	-1,PRON	_	NOUN
.	-1,ADJ	_	PUNCT

September	1,AUX,ARG1	_	PROPN
11	-1,PROPN	_	NUM
was	1,ADJ	V.01	AUX
quantitatively	-1,AUX,ARGM-ADV	_	ADV
much	1,ADV	_	ADV
less	1,ADJ	_	ADV
lethal	-1,AUX,ARG2	_	ADJ
than	1,NOUN	_	ADP
many	1,NOUN,ARGM-ADJ	_	ADJ
earthquakes	-2,ADJ	V.01	NOUN

More	1,NOUN	_	ADJ
people	1,VERB,ARG1	_	NOUN
die	-1,ROOT	V.01	VERB
from	1,NOUN	_	ADP
AIDS	-1,VERB,ARGM-CAU	_	NOUN
in	1,NOUN	_	ADP
one	1,NOUN	_	NUM
day	-1,VERB,ARGM-TMP	_	NOUN
in	1,PROPN	_	ADP
Africa	-1,VERB,ARGM-LOC	_	PROPN
than	1,PROPN	_	ADP
all	1,PROPN	_	DET
the	1,PROPN	_	DET
Russians	-1,VERB,C-ARG1	_	PROPN
who	1,VERB,R-ARG1	_	PRON
died	-1,PROPN	V.01	VERB
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
hands	-1,VERB,ARGM-LOC	_	NOUN
of	2,NOUN	_	ADP
Chechnya	1,VERB,ARGM-LOC	_	PROPN
-	1,VERB	_	PUNCT
based	2,NOUN	V.01	VERB
Moslem	2,NOUN	_	ADJ
suicide	1,NOUN	_	NOUN
murderers	-1,VERB,ARG1	_	NOUN
since	1,VERB	_	SCONJ
that	1,NOUN	_	DET
conflict	1,VERB,ARG1	V.01	NOUN
started	-2,VERB,ARGM-TMP	V.01	VERB
.	-4,VERB	_	PUNCT

Saddam	1,VERB,ARG0	_	PROPN
killed	-1,ROOT	V.01	VERB
every	1,NOUN	_	ADJ
month	-1,VERB,ARGM-TMP	_	NOUN
more	1,NOUN	_	ADJ
people	-1,VERB,ARG1	_	NOUN
than	<UNKNOWN>	_	ADP
all	1,DET	_	DET
those	1,VERB,ARG1	_	DET
who	1,VERB,R-ARG1	_	PRON
died	-1,DET	V.01	VERB
from	2,NOUN	_	ADP
suicide	1,NOUN,ARG2	_	NOUN
murders	-1,VERB,ARGM-CAU	V.01	NOUN
since	1,NOUN	_	ADP
the	1,NOUN	_	DET
Coalition	1,NOUN,ARG0	_	PROPN
occupation	-1,VERB,ARGM-TMP	V.01	NOUN
of	1,PROPN	_	ADP
Iraq	-1,NOUN,ARG1	_	PROPN
.	-2,VERB	_	PUNCT

So	1,NOUN	_	ADV
what	1,AUX,ARG1	_	PRON
is	1,NOUN	V.01	AUX
all	1,NOUN	_	DET
the	1,NOUN	_	DET
fuss	-1,AUX,ARG2	_	NOUN
about	2,NOUN	_	ADP
suicide	1,NOUN,ARGM-ADJ	_	NOUN
killings	-2,NOUN	V.01	NOUN
?	-3,NOUN	_	PUNCT

It	1,VERB,ARG0	_	PRON
creates	-1,ROOT	V.01	VERB
headlines	-1,VERB,ARG1	_	NOUN
.	-1,VERB	_	PUNCT

It	1,AUX,ARG1	_	PRON
is	1,ADJ	V.01	AUX
spectacular	-1,AUX,ARG2	_	ADJ
.	-1,ADJ	_	PUNCT

It	1,AUX,ARG1	_	PRON
is	1,ADJ	V.01	AUX
frightening	-1,AUX,ARG2	_	ADJ
.	-1,ADJ	_	PUNCT

It	1,AUX,ARG1	_	PRON
is	1,NOUN	V.01	AUX
a	1,NOUN	_	DET
very	1,ADJ	_	ADV
cruel	1,NOUN,ARGM-ADJ	_	ADJ
death	-1,AUX,ARG2	V.01	NOUN
with	1,NOUN	_	ADP
bodies	-1,NOUN,ARGM-ADJ	_	NOUN
dismembered	-1,NOUN	V.01	VERB
and	1,NOUN	_	CCONJ
horrible	1,NOUN,ARGM-ADJ	_	ADJ
severe	1,NOUN,ARGM-ADJ	_	ADJ
lifelong	1,NOUN,ARGM-ADJ	_	ADJ
injuries	-1,NOUN	V.01	NOUN
to	1,ADJ	_	ADP
many	-1,NOUN,ARG1	_	ADJ
of	1,ADJ	_	ADP
the	1,ADJ	_	DET
wounded	-1,ADJ	_	ADJ
.	-3,NOUN	_	PUNCT

It	1,VERB,ARG1	_	PRON
is	1,VERB	V.03	AUX
always	1,VERB,ARGM-TMP	_	ADV
shown	-1,ROOT	V.01	VERB
on	1,NOUN	_	ADP
television	-1,VERB,ARGM-LOC	_	NOUN
in	1,NOUN	_	ADP
great	1,NOUN	_	ADJ
detail	-1,VERB,ARGM-MNR	_	NOUN
.	-1,VERB	_	PUNCT

One	1,NOUN	_	NUM
such	1,NOUN,ARGM-ADJ	_	ADJ
murder	1,VERB,ARG0	V.01	NOUN
,	1,VERB	_	PUNCT
with	1,NOUN	_	ADP
the	1,NOUN	_	DET
help	1,VERB,ARGM-ADV	V.01	NOUN
of	2,NOUN	_	ADP
hysterical	2,NOUN,ARGM-ADJ	_	ADJ
media	1,NOUN,ARG0	_	NOUN
coverage	-2,NOUN,ARG0	V.03	NOUN
,	1,VERB	_	PUNCT
can	1,VERB,ARGM-MOD	_	AUX
destroy	-1,ROOT	V.01	VERB
the	2,NOUN	_	DET
tourism	1,NOUN	_	NOUN
industry	-1,VERB,ARG1	_	NOUN
of	1,NOUN	_	ADP
a	1,NOUN	_	DET
country	-1,NOUN	_	NOUN
for	1,NOUN	_	ADP
quite	1,NOUN	_	DET
a	1,NOUN	_	DET
while	-1,VERB,ARGM-TMP	_	NOUN
,	-1,VERB	_	PUNCT
as	1,PROPN	_	SCONJ
it	1,PROPN	_	PRON
did	1,PROPN	V.01	AUX
in	1,PROPN	_	ADP
Bali	-1,VERB,ARGM-PRD	_	PROPN
and	1,PROPN	_	CCONJ
in	1,PROPN	_	ADP
Turkey	-1,PROPN	_	PROPN
.	-1,VERB	_	PUNCT

But	1,VERB,ARGM-DIS	_	CCONJ
the	1,NOUN	_	DET
real	1,NOUN,ARGM-ADJ	_	ADJ
fear	1,VERB,ARG1	V.01	NOUN
comes	-1,ROOT	V.03	VERB
from	1,NOUN	_	ADP
the	1,NOUN	_	DET
undisputed	1,NOUN	_	ADJ
fact	-1,VERB,ARG2	_	NOUN
that	1,VERB	_	SCONJ
no	1,NOUN,ARGM-NEG	_	DET
defense	1,VERB,ARG0	V.01	NOUN
and	1,NOUN	_	CCONJ
no	1,NOUN,ARGM-NEG	_	DET
preventive	1,NOUN,ARG1	_	ADJ
measures	-1,NOUN	V.02	NOUN
can	1,VERB,ARGM-MOD	_	AUX
succeed	-3,NOUN	V.01	VERB
against	2,NOUN	_	ADP
a	2,NOUN	_	DET
determined	2,NOUN	_	ADJ
suicide	1,NOUN	_	NOUN
murderer	-1,VERB,ARG1	_	NOUN
.	-2,VERB	_	PUNCT

This	1,VERB,ARG0	_	PRON
has	1,VERB	V.01	AUX
not	1,VERB,ARGM-NEG	_	PART
yet	1,VERB,ARGM-TMP	_	ADV
penetrated	-1,ROOT	V.01	VERB
the	1,NOUN	_	DET
thinking	-1,VERB,ARG1	V.01	NOUN
of	2,PROPN	_	ADP
the	2,PROPN	_	DET
Western	1,PROPN	_	PROPN
World	-1,NOUN,ARG0	_	PROPN
.	-1,VERB	_	PUNCT

The	1,PROPN	_	DET
U.S.	1,VERB,ARG0	_	PROPN
and	1,PROPN	_	CCONJ
Europe	-1,PROPN	_	PROPN
are	1,VERB	V.03	AUX
constantly	1,VERB,ARGM-TMP	_	ADV
improving	-1,ROOT	V.01	VERB
their	1,NOUN,ARG0	_	PRON
defense	-1,VERB,ARG1	V.01	NOUN
against	1,NOUN	_	ADP
the	1,NOUN	_	DET
last	1,NOUN,ARGM-TMP	_	ADJ
murder	-1,NOUN,ARG3	V.01	NOUN
,	-1,NOUN	_	PUNCT
not	1,NUM	_	ADV
the	1,NUM	_	DET
next	1,NUM	_	ADJ
one	-1,NOUN	_	NUM
.	-1,VERB	_	PUNCT

We	1,VERB,ARG0	_	PRON
may	1,VERB,ARGM-MOD	_	AUX
arrange	-1,ROOT	V.01	VERB
for	2,NOUN	_	ADP
the	2,NOUN	_	DET
best	2,NOUN	_	ADJ
airport	1,NOUN	_	NOUN
security	-1,VERB,ARG1	_	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
world	-1,NOUN	_	NOUN
.	-1,VERB	_	PUNCT

But	3,VERB	_	CCONJ
if	1,VERB	_	SCONJ
you	1,VERB,ARG0	_	PRON
want	2,VERB	V.01	VERB
to	1,VERB	_	PART
murder	-1,VERB,ARG1	V.01	VERB
by	1,NOUN	_	ADP
suicide	-1,VERB,ARG2	_	NOUN
,	1,VERB	_	PUNCT
you	2,VERB,ARG0	_	PRON
do	1,VERB	V.01	AUX
not	1,VERB	_	PART
have	-1,ROOT	V.02	VERB
to	1,VERB	_	PART
board	-1,VERB	V.01	VERB
a	1,NOUN	_	DET
plane	-1,VERB,ARG1	_	NOUN
in	1,VERB	_	ADP
order	-1,ADP	_	NOUN
to	1,VERB	_	PART
explode	-1,VERB,ARGM-PRP	V.01	VERB
yourself	-1,VERB,ARG1	_	PRON
and	1,VERB	_	CCONJ
kill	-1,VERB	V.01	VERB
many	1,NOUN	_	ADJ
people	-1,VERB,ARG1	_	NOUN
.	-4,VERB	_	PUNCT

Who	1,VERB,ARG0	_	PRON
could	1,VERB,ARGM-MOD	_	AUX
stop	-1,ROOT	V.01	VERB
a	2,NOUN	_	DET
suicide	1,NOUN,ARG2	_	NOUN
murder	-1,VERB,ARG1	V.01	NOUN
in	1,NOUN	_	ADP
the	1,NOUN	_	DET
midst	-1,NOUN,ARGM-LOC	_	NOUN
of	1,NOUN	_	ADP
the	1,NOUN	_	DET
crowded	1,NOUN	_	ADJ
line	1,VERB,ARG1	_	NOUN
waiting	-1,NOUN	V.01	VERB
to	1,VERB	_	PART
be	1,VERB	V.03	AUX
checked	-1,VERB,ARG2	V.01	VERB
by	3,NOUN	_	ADP
the	3,NOUN	_	DET
airport	2,NOUN	_	NOUN
metal	1,NOUN	_	NOUN
detector	-1,VERB,ARG0	_	NOUN
?	-3,VERB	_	PUNCT

How	-1,ROOT	_	ADV
about	1,NOUN	_	ADP
the	1,NOUN	_	DET
lines	-1,ADV	_	NOUN
to	1,NOUN	_	ADP
the	1,NOUN	_	DET
check	1,NOUN	_	VERB
-	1,ADP	_	PUNCT
in	-1,VERB	_	ADP
counters	-1,NOUN	_	NOUN
in	2,NOUN	_	ADP
a	2,NOUN	_	DET
busy	2,NOUN	_	ADJ
travel	1,NOUN	_	NOUN
period	-3,NOUN	_	NOUN
?	-1,ADV	_	PUNCT

Put	-1,ROOT	V.01	VERB
a	2,NOUN	_	DET
metal	1,NOUN	_	NOUN
detector	-1,VERB,ARG1	_	NOUN
in	1,NOUN	_	ADP
front	-1,VERB,ARG2	_	NOUN
of	2,NOUN	_	ADP
every	2,NOUN	_	DET
train	1,NOUN	_	NOUN
station	-2,NOUN	_	NOUN
in	1,PROPN	_	ADP
Spain	-1,NOUN	_	PROPN
and	1,VERB	_	CCONJ
the	1,NOUN	_	DET
terrorists	1,VERB,ARG0	_	NOUN
will	1,VERB,ARGM-MOD	_	AUX
get	-1,VERB	V.01	VERB
the	1,NOUN	_	DET
buses	-1,VERB,ARG1	_	NOUN
.	-2,VERB	_	PUNCT

Protect	-1,ROOT	V.01	VERB
the	1,NOUN	_	DET
buses	-1,VERB,ARG1	_	NOUN
and	1,VERB	_	CCONJ
they	1,VERB,ARG1	_	PRON
will	1,VERB,ARGM-MOD	_	AUX
explode	-1,VERB	V.01	VERB
in	2,NOUN	_	ADP
movie	1,NOUN	_	NOUN
theaters	-1,VERB,ARGM-LOC	_	NOUN
,	2,NOUN	_	PUNCT
concert	1,NOUN	_	NOUN
halls	-2,NOUN	_	NOUN
,	1,NOUN	_	PUNCT
supermarkets	-3,NOUN	_	NOUN
,	2,NOUN	_	PUNCT
shopping	1,NOUN	_	NOUN
malls	-5,NOUN	_	NOUN
,	1,NOUN	_	PUNCT
schools	-6,NOUN	_	NOUN
and	1,NOUN	_	CCONJ
hospitals	-7,NOUN	_	NOUN
.	-2,VERB	_	PUNCT

Put	-1,ROOT	V.01	VERB
guards	-1,VERB,ARG1	_	NOUN
in	1,NOUN	_	ADP
front	-1,VERB,ARG2	_	NOUN
of	2,NOUN	_	ADP
every	2,NOUN	_	DET
concert	1,NOUN	_	NOUN
hall	-2,NOUN	_	NOUN
and	1,VERB	_	CCONJ
there	1,VERB	_	PRON
will	1,VERB,ARGM-MOD	_	AUX
always	1,VERB,ARGM-TMP	_	ADV
be	-1,VERB	V.02	VERB
a	1,NOUN	_	DET
line	-1,VERB,ARG1	_	NOUN
of	1,NOUN	_	ADP
people	-1,NOUN	_	NOUN
to	1,VERB	_	PART
be	1,VERB	V.03	AUX
checked	-2,NOUN	V.01	VERB
by	1,NOUN	_	ADP
the	1,NOUN	_	DET
guards	-1,VERB,ARG0	_	NOUN
and	2,NOUN	_	CCONJ
this	1,NOUN	_	DET
line	2,AUX,ARG1	_	NOUN
will	1,AUX,ARGM-MOD	_	AUX
be	1,NOUN	V.01	AUX
the	1,NOUN	_	DET
target	-1,AUX,ARG2	_	NOUN
,	-1,NOUN	_	PUNCT
not	1,VERB,ARGM-NEG	_	ADV
to	1,VERB	_	PART
speak	-1,AUX,ARGM-ADV	V.01	VERB
of	1,VERB	_	SCONJ
killing	-1,VERB,ARG1	V.01	VERB
the	1,NOUN	_	DET
guards	-1,VERB,ARG1	_	NOUN
themselves	-1,NOUN	_	PRON
.	-5,VERB	_	PUNCT

You	1,VERB,ARG0	_	PRON
can	1,VERB,ARGM-MOD	_	AUX
somewhat	1,VERB,ARGM-EXT	_	ADV
reduce	-1,ROOT	V.01	VERB
your	1,NOUN	_	PRON
vulnerability	-1,VERB,ARG1	_	NOUN
by	1,NOUN	_	ADP
preventive	1,NOUN,ARG1	_	ADJ
and	1,ADJ	_	CCONJ
defensive	-1,ADJ	_	ADJ
measures	-1,VERB,ARGM-MNR	V.02	NOUN
and	2,NOUN	_	CCONJ
by	2,NOUN	_	ADP
strict	2,NOUN,ARGM-MNR	_	ADJ
border	1,NOUN,ARG1	_	NOUN
controls	-2,NOUN	V.01	NOUN
but	1,VERB	_	CCONJ
not	1,VERB,ARGM-NEG	_	PART
eliminate	-1,VERB	V.01	VERB
it	-1,VERB,ARG1	_	PRON
and	1,VERB	_	CCONJ
definitely	1,VERB,ARGM-ADV	_	ADV
not	1,VERB,ARGM-NEG	_	PART
win	-1,VERB	V.01	VERB
the	1,NOUN	_	DET
war	-1,VERB,ARG2	V.01	NOUN
in	1,NOUN	_	ADP
a	1,NOUN	_	DET
defensive	1,NOUN,ARGM-ADJ	_	ADJ
way	-1,VERB,ARGM-MNR	V.01	NOUN
.	-3,VERB	_	PUNCT

And	1,AUX,ARGM-DIS	_	CCONJ
it	1,AUX,ARG1	_	PRON
is	1,NOUN	V.01	AUX
a	1,NOUN	_	DET
war	-1,AUX,ARG2	V.01	NOUN
!	-1,NOUN	_	PUNCT

What	1,AUX,ARG1	_	PRON
is	2,NOUN	V.01	AUX
behind	2,NOUN	_	ADP
the	2,NOUN	_	DET
suicide	1,NOUN,ARG2	_	NOUN
murders	-1,AUX,ARG2	V.01	NOUN
?	-1,NOUN	_	PUNCT

Money	1,AUX,ARG1	_	NOUN
is	1,NOUN	V.01	AUX
,	1,NOUN	_	PUNCT
money	-1,AUX,C-ARG1	_	NOUN
and	1,NOUN	_	CCONJ
power	-1,NOUN	_	NOUN
and	1,NOUN	_	CCONJ
cold	1,ADJ	_	ADJ
-	1,ADJ	_	PUNCT
blooded	1,NOUN,ARGM-ADJ	_	ADJ
murderous	1,NOUN,ARGM-ADJ	_	ADJ
incitement	-2,NOUN	V.01	NOUN
,	-3,NOUN	_	PUNCT
nothing	-3,NOUN	_	PRON
else	-1,PRON	_	ADJ
.	-3,NOUN	_	PUNCT

It	1,VERB,ARG0	_	PRON
has	-1,ROOT	V.03	VERB
nothing	-1,VERB,ARG1	_	PRON
to	1,VERB	_	PART
do	-1,PRON	V.04	VERB
with	1,NOUN	_	ADP
true	1,NOUN	_	ADJ
fanatic	1,NOUN	_	ADJ
religious	1,NOUN	_	ADJ
beliefs	-1,VERB,ARG1	_	NOUN
.	-2,VERB	_	PUNCT

No	1,NOUN	_	DET
Moslem	1,NOUN	_	ADJ
preacher	1,VERB,ARG0	_	NOUN
has	1,VERB	V.01	AUX
