11	to	_	_	PART	PART	_	_	15	15	mark	mark	_	_	_	_	_	_
12	have	_	_	AUX	AUX	_	_	15	15	aux	aux	Y	V.01	_	_	_	_
13	been	_	_	AUX	AUX	_	_	15	15	cop	cop	Y	V.01	_	_	_	_
14	bitter	_	_	ADJ	ADJ	_	_	15	15	amod	amod	_	_	_	_	_	_
15	rivals	_	_	NOUN	NOUN	_	_	10	10	xcomp	xcomp	_	_	_	_	C-ARG1	_
16	of	_	_	ADP	ADP	_	_	19	19	case	case	_	_	_	_	_	_
17	al	_	_	PROPN	PROPN	_	_	19	19	compound	compound	_	_	_	_	_	_
18	-	_	_	PUNCT	PUNCT	_	_	19	19	punct	punct	_	_	_	_	_	_
19	Qaeda	_	_	PROPN	PROPN	_	_	15	15	nmod	nmod	_	_	_	_	_	_
20	during	_	_	ADP	ADP	_	_	24	24	case	case	_	_	_	_	_	_
21	the	_	_	DET	DET	_	_	24	24	det	det	_	_	_	_	_	_
22	Afghan	_	_	ADJ	ADJ	_	_	24	24	amod	amod	_	_	_	_	_	_
23	resistance	_	_	NOUN	NOUN	_	_	24	24	compound	compound	_	_	_	_	_	_
24	days	_	_	NOUN	NOUN	_	_	0	0	_	_	_	_	_	_	_	_
25	.	_	_	PUNCT	PUNCT	_	_	10	10	punct	punct	_	_	_	_	_	_

1	This	_	_	DET	DET	_	_	2	2	det	det	_	_	_	_	_	_
2	consolidation	_	_	NOUN	NOUN	_	_	6	6	nsubj	nsubj	Y	V.01	_	ARG1	_	_
3	is	_	_	AUX	AUX	_	_	6	6	cop	cop	Y	V.01	_	_	_	_
4	obviously	_	_	ADV	ADV	_	_	6	6	advmod	advmod	_	_	_	ARGM-ADV	_	_
5	a	_	_	DET	DET	_	_	6	6	det	det	_	_	_	_	_	_
6	result	_	_	NOUN	NOUN	_	_	0	0	root	root	_	_	_	ARG2	_	_
7	of	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
8	Bush	_	_	PROPN	PROPN	_	_	11	11	nmod:poss	nmod:poss	_	_	_	_	ARG0	_
9	's	_	_	PART	PART	_	_	8	8	case	case	_	_	_	_	_	_
10	aggressive	_	_	ADJ	ADJ	_	_	11	11	amod	amod	_	_	_	_	ARGM-ADJ	_
11	invasion	_	_	NOUN	NOUN	_	_	6	6	nmod	nmod	Y	V.01	_	_	_	_
12	of	_	_	ADP	ADP	_	_	13	13	case	case	_	_	_	_	_	_
13	Iraq	_	_	PROPN	PROPN	_	_	11	11	nmod	nmod	_	_	_	_	ARG1	_
14	and	_	_	CCONJ	CCONJ	_	_	17	17	cc	cc	_	_	_	_	_	_
15	of	_	_	ADP	ADP	_	_	17	17	case	case	_	_	_	_	_	_
16	the	_	_	DET	DET	_	_	17	17	det	det	_	_	_	_	_	_
17	botching	_	_	NOUN	NOUN	_	_	11	11	conj	conj	Y	V.01	_	_	_	_
18	of	_	_	ADP	ADP	_	_	20	20	case	case	_	_	_	_	_	_
19	the	_	_	DET	DET	_	_	20	20	det	det	_	_	_	_	_	_
20	aftermath	_	_	NOUN	NOUN	_	_	17	17	nmod	nmod	_	_	_	_	_	ARG1
21	.	_	_	PUNCT	PUNCT	_	_	11	11	punct	punct	_	_	_	_	_	_

1	Monotheism	_	_	PROPN	PROPN	_	_	7	7	nsubj	nsubj	_	_	_	ARG0	_	_
2	and	_	_	CCONJ	CCONJ	_	_	4	4	cc	cc	_	_	_	_	_	_
3	Holy	_	_	PROPN	PROPN	_	_	4	4	compound	compound	_	_	_	_	_	_
4	War	_	_	PROPN	PROPN	_	_	3	3	conj	conj	_	_	_	_	_	_
5	obviously	_	_	ADV	ADV	_	_	7	7	advmod	advmod	_	_	_	ARGM-ADV	_	_
6	does	_	_	AUX	AUX	_	_	7	7	aux	aux	Y	V.01	_	_	_	_
7	have	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.LV	_	_	ARGM-LVB	_
8	a	_	_	DET	DET	_	_	10	10	det	det	_	_	_	_	_	_
9	violent	_	_	ADJ	ADJ	_	_	10	10	amod	amod	_	_	_	_	ARGM-MNR	_
10	interpretation	_	_	NOUN	NOUN	_	_	7	7	obj	obj	Y	V.01	_	ARGM-PRR	_	_
11	of	_	_	ADP	ADP	_	_	12	12	case	case	_	_	_	_	_	_
12	Salafism	_	_	PROPN	PROPN	_	_	10	10	nmod	nmod	_	_	_	_	ARG1	_
13	,	_	_	PUNCT	PUNCT	_	_	7	7	punct	punct	_	_	_	_	_	_
14	rather	_	_	ADV	ADV	_	_	23	23	advmod	advmod	_	_	_	_	_	_
15	as	_	_	SCONJ	SCONJ	_	_	30	30	mark	mark	_	_	_	_	_	_
16	the	_	_	DET	DET	_	_	0	0	_	_	_	_	_	_	_	_
17	the	_	_	DET	DET	_	_	18	18	det	det	_	_	_	_	_	_
18	leaders	_	_	NOUN	NOUN	_	_	23	23	nsubj	nsubj	_	_	_	_	_	_
19	of	_	_	ADP	ADP	_	_	26	26	case	case	_	_	_	_	_	_
20	the	_	_	DET	DET	_	_	26	26	det	det	_	_	_	_	_	_
21	so	_	_	ADV	ADV	_	_	23	23	advmod	advmod	_	_	_	_	_	_
22	-	_	_	PUNCT	PUNCT	_	_	23	23	punct	punct	_	_	_	_	_	_
23	called	_	_	VERB	VERB	_	_	25	25	amod	amod	_	_	_	_	_	_
24	German	_	_	PROPN	PROPN	_	_	26	26	compound	compound	_	_	_	_	_	_
25	Peasant	_	_	PROPN	PROPN	_	_	26	26	compound	compound	_	_	_	_	_	_
26	Rebellion	_	_	PROPN	PROPN	_	_	18	18	nmod	nmod	_	_	_	_	_	_
27	among	_	_	ADP	ADP	_	_	29	29	case	case	_	_	_	_	_	_
28	early	_	_	ADJ	ADJ	_	_	29	29	amod	amod	_	_	_	_	_	_
29	Protestants	_	_	PROPN	PROPN	_	_	26	26	nmod	nmod	_	_	_	_	_	_
30	did	_	_	VERB	VERB	_	_	0	0	_	_	Y	V.01	_	_	_	_
31	.	_	_	PUNCT	PUNCT	_	_	23	23	punct	punct	_	_	_	_	_	_

1	We	_	_	PRON	PRON	_	_	3	3	nsubj	nsubj	_	_	ARG0	_	_	_
2	now	_	_	ADV	ADV	_	_	3	3	advmod	advmod	_	_	ARGM-TMP	_	_	_
3	know	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
4	that	_	_	SCONJ	SCONJ	_	_	9	9	mark	mark	_	_	_	_	_	_
5	Bush	_	_	PROPN	PROPN	_	_	9	9	nsubj	nsubj	_	_	_	ARG1	_	_
6	and	_	_	CCONJ	CCONJ	_	_	8	8	cc	cc	_	_	_	_	_	_
7	his	_	_	PRON	PRON	_	_	8	8	nmod:poss	nmod:poss	_	_	_	_	_	_
8	administration	_	_	NOUN	NOUN	_	_	5	5	conj	conj	Y	V.01	_	_	_	_
9	came	_	_	VERB	VERB	_	_	3	3	ccomp	ccomp	Y	V.04	_	ARG1	_	_
10	into	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
11	office	_	_	NOUN	NOUN	_	_	9	9	obl	obl	_	_	_	_	ARG4	_
12	obsessed	_	_	ADJ	ADJ	_	_	0	0	_	_	Y	V.01	_	_	_	_
13	with	_	_	ADP	ADP	_	_	14	14	case	case	_	_	_	_	_	_
14	Iraq	_	_	PROPN	PROPN	_	_	12	12	obl	obl	_	_	_	_	_	ARG0
15	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	The	_	_	DET	DET	_	_	2	2	det	det	_	_	_	_	_	_
2	hijackers	_	_	NOUN	NOUN	_	_	5	5	nsubj	nsubj	_	_	ARG1	_	_	_
3	were	_	_	AUX	AUX	_	_	7	7	cop	cop	Y	V.01	_	_	_	_
4	obviously	_	_	ADV	ADV	_	_	0	0	_	_	_	_	_	_	_	_
5	al	_	_	PROPN	PROPN	_	_	7	7	compound	compound	_	_	_	_	_	_
6	-	_	_	PUNCT	PUNCT	_	_	7	7	punct	punct	_	_	_	_	_	_
7	Qaeda	_	_	PROPN	PROPN	_	_	0	0	root	root	_	_	ARG2	_	_	_
8	,	_	_	PUNCT	PUNCT	_	_	22	22	punct	punct	_	_	_	_	_	_
9	and	_	_	CCONJ	CCONJ	_	_	22	22	cc	cc	_	_	_	_	_	_
10	no	_	_	DET	DET	_	_	12	12	det	det	_	_	_	_	_	_
11	operational	_	_	ADJ	ADJ	_	_	12	12	amod	amod	_	_	_	_	_	_
12	links	_	_	NOUN	NOUN	_	_	22	22	nsubj:pass	nsubj:pass	_	_	_	_	_	ARG1
13	between	_	_	ADP	ADP	_	_	16	16	case	case	_	_	_	_	_	_
14	al	_	_	PROPN	PROPN	_	_	16	16	compound	compound	_	_	_	_	_	_
15	-	_	_	PUNCT	PUNCT	_	_	16	16	punct	punct	_	_	_	_	_	_
16	Qaeda	_	_	PROPN	PROPN	_	_	12	12	nmod	nmod	_	_	_	_	_	_
17	and	_	_	CCONJ	CCONJ	_	_	18	18	cc	cc	_	_	_	_	_	_
18	Iraq	_	_	PROPN	PROPN	_	_	16	16	conj	conj	_	_	_	_	_	_
19	had	_	_	AUX	AUX	_	_	22	22	aux	aux	Y	V.01	_	_	_	_
20	ever	_	_	ADV	ADV	_	_	22	22	advmod	advmod	_	_	_	_	_	ARGM-TMP
21	been	_	_	AUX	AUX	_	_	22	22	aux:pass	aux:pass	Y	V.03	_	_	_	_
22	found	_	_	VERB	VERB	_	_	18	18	conj	conj	Y	V.01	_	_	_	_
23	)	_	_	PUNCT	PUNCT	_	_	14	14	punct	punct	_	_	_	_	_	_
24	.	_	_	PUNCT	PUNCT	_	_	14	14	punct	punct	_	_	_	_	_	_

1	Rumsfeld	_	_	PROPN	PROPN	_	_	3	3	nsubj	nsubj	_	_	ARG0	_	_	_
2	initially	_	_	ADV	ADV	_	_	3	3	advmod	advmod	_	_	ARGM-TMP	_	_	_
3	rejected	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
4	an	_	_	DET	DET	_	_	5	5	det	det	_	_	_	_	_	_
5	attack	_	_	NOUN	NOUN	_	_	3	3	obj	obj	Y	V.01	ARG1	_	_	_
6	on	_	_	ADP	ADP	_	_	10	10	case	case	_	_	_	_	_	_
7	al	_	_	PROPN	PROPN	_	_	9	9	compound	compound	_	_	_	_	_	_
8	-	_	_	PUNCT	PUNCT	_	_	9	9	punct	punct	_	_	_	_	_	_
9	Qaeda	_	_	PROPN	PROPN	_	_	10	10	compound	compound	_	_	_	_	_	_
10	bases	_	_	NOUN	NOUN	_	_	5	5	nmod	nmod	_	_	_	ARG1	_	_
11	in	_	_	ADP	ADP	_	_	12	12	case	case	_	_	_	_	_	_
12	Afghanistan	_	_	PROPN	PROPN	_	_	10	10	nmod	nmod	_	_	_	_	_	_
13	,	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_
14	saying	_	_	VERB	VERB	_	_	3	3	advcl	advcl	Y	V.01	_	ARGM-ADV	_	_
15	there	_	_	PRON	PRON	_	_	16	16	expl	expl	_	_	_	_	_	_
16	were	_	_	VERB	VERB	_	_	14	14	ccomp	ccomp	Y	V.02	_	_	ARG1	_
17	"	_	_	PUNCT	PUNCT	_	_	20	20	punct	punct	_	_	_	_	_	_
18	no	_	_	DET	DET	_	_	20	20	det	det	_	_	_	_	_	_
19	good	_	_	ADJ	ADJ	_	_	20	20	amod	amod	_	_	_	_	_	_
20	targets	_	_	NOUN	NOUN	_	_	16	16	nsubj	nsubj	_	_	_	_	_	ARG1
21	"	_	_	PUNCT	PUNCT	_	_	20	20	punct	punct	_	_	_	_	_	_
22	in	_	_	ADP	ADP	_	_	23	23	case	case	_	_	_	_	_	_
23	Afghanistan	_	_	PROPN	PROPN	_	_	16	16	obl	obl	_	_	_	_	_	ARGM-LOC
24	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	Imperial	_	_	ADJ	ADJ	_	_	12	12	compound	compound	_	_	_	_	_	_
2	Hubris	_	_	NOUN	NOUN	_	_	3	3	nsubj	nsubj	_	_	ARG0	_	_	_
3	makes	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.LV	_	_	_	_
4	the	_	_	DET	DET	_	_	5	5	det	det	_	_	_	_	_	_
5	case	_	_	NOUN	NOUN	_	_	3	3	obj	obj	Y	V.03	ARG1	_	_	_
6	that	_	_	SCONJ	SCONJ	_	_	21	21	mark	mark	_	_	_	_	_	_
7	lots	_	_	NOUN	NOUN	_	_	21	21	nsubj	nsubj	_	_	_	_	ARG0	_
8	of	_	_	ADP	ADP	_	_	9	9	case	case	_	_	_	_	_	_
9	people	_	_	NOUN	NOUN	_	_	7	7	nmod	nmod	_	_	_	_	_	_
10	in	_	_	ADP	ADP	_	_	12	12	case	case	_	_	_	_	_	_
11	the	_	_	DET	DET	_	_	12	12	det	det	_	_	_	_	_	_
12	CIA	_	_	PROPN	PROPN	_	_	9	9	nmod	nmod	_	_	_	_	_	_
13	and	_	_	CCONJ	CCONJ	_	_	20	20	cc	cc	_	_	_	_	_	_
14	counter-terrorism	_	_	ADJ	ADJ	_	_	15	15	compound	compound	_	_	_	_	_	_
15	divisions	_	_	NOUN	NOUN	_	_	0	0	conj	conj	_	_	_	_	_	_
16	elsewhere	_	_	ADV	ADV	_	_	15	15	advmod	advmod	_	_	_	_	_	_
17	in	_	_	ADP	ADP	_	_	20	20	case	case	_	_	_	_	_	_
18	the	_	_	DET	DET	_	_	20	20	det	det	_	_	_	_	_	_
19	US	_	_	PROPN	PROPN	_	_	20	20	compound	compound	_	_	_	_	_	_
20	government	_	_	NOUN	NOUN	_	_	15	15	nmod	nmod	_	_	_	_	_	_
21	knew	_	_	VERB	VERB	_	_	0	0	_	_	Y	V.01	_	_	_	_
22	all	_	_	ADV	ADV	_	_	0	0	_	_	_	_	_	_	_	_
23	about	_	_	ADP	ADP	_	_	24	24	case	case	_	_	_	_	_	_
24	Bin	_	_	PROPN	PROPN	_	_	21	21	obl	obl	_	_	_	_	ARG1	_
25	Laden	_	_	PROPN	PROPN	_	_	24	24	flat	flat	_	_	_	_	_	_
26	and	_	_	CCONJ	CCONJ	_	_	28	28	cc	cc	_	_	_	_	_	_
27	the	_	_	DET	DET	_	_	28	28	det	det	_	_	_	_	_	_
28	threat	_	_	NOUN	NOUN	_	_	0	0	_	_	_	_	_	_	_	_
29	he	_	_	PRON	PRON	_	_	30	30	nsubj	nsubj	_	_	_	_	_	ARG0
30	posed	_	_	VERB	VERB	_	_	28	28	acl:relcl	acl:relcl	Y	V.02	_	_	_	_
31	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	They	_	_	PRON	PRON	_	_	6	6	nsubj:pass	nsubj:pass	_	_	_	ARG1	_	_
2	were	_	_	AUX	AUX	_	_	6	6	aux:pass	aux:pass	Y	V.03	_	_	_	_
3	from	_	_	ADP	ADP	_	_	5	5	case	case	_	_	_	_	_	_
4	all	_	_	DET	DET	_	_	5	5	det	det	_	_	_	_	_	_
5	accounts	_	_	NOUN	NOUN	_	_	6	6	obl	obl	Y	V.01	_	_	ARGM-ADV	_
6	marginalized	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
7	and	_	_	CCONJ	CCONJ	_	_	9	9	cc	cc	_	_	_	_	_	_
8	not	_	_	PART	PART	_	_	9	9	advmod	advmod	_	_	_	_	_	ARGM-NEG
9	listened	_	_	VERB	VERB	_	_	6	6	conj	conj	Y	V.01	_	_	_	_
10	to	_	_	ADP	ADP	_	_	9	9	obl	obl	_	_	_	_	_	C-ARG1
11	.	_	_	PUNCT	PUNCT	_	_	6	6	punct	punct	_	_	_	_	_	_

1	As	_	_	ADP	ADP	_	_	4	4	case	case	_	_	_	_	_	_
2	for	_	_	ADP	ADP	_	_	1	1	fixed	fixed	_	_	_	_	_	_
3	the	_	_	DET	DET	_	_	4	4	det	det	_	_	_	_	_	_
4	Clinton	_	_	PROPN	PROPN	_	_	7	7	obl	obl	_	_	ARGM-ADV	_	_	_
5	administration	_	_	NOUN	NOUN	_	_	4	4	flat	flat	Y	V.01	_	_	_	_
6	,	_	_	PUNCT	PUNCT	_	_	7	7	punct	punct	_	_	_	_	_	_
7	let	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
8	me	_	_	PRON	PRON	_	_	7	7	obj	obj	_	_	_	ARG1	_	_
9	say	_	_	VERB	VERB	_	_	7	7	xcomp	xcomp	Y	V.01	_	ARG1	_	_
10	one	_	_	NUM	NUM	_	_	11	11	nummod	nummod	_	_	_	_	_	_
11	thing	_	_	NOUN	NOUN	_	_	9	9	obj	obj	_	_	_	_	ARG1	_
12	in	_	_	ADP	ADP	_	_	14	14	case	case	_	_	_	_	_	_
13	its	_	_	PRON	PRON	_	_	14	14	nmod:poss	nmod:poss	_	_	_	_	_	ARG1
14	defense	_	_	NOUN	NOUN	_	_	9	9	obl	obl	Y	V.01	_	_	ARGM-ADV	_
15	.	_	_	PUNCT	PUNCT	_	_	7	7	punct	punct	_	_	_	_	_	_

1	The	_	_	DET	DET	_	_	3	3	det	det	_	_	_	_	_	_
2	Pakistani	_	_	ADJ	ADJ	_	_	3	3	amod	amod	_	_	_	_	_	_
3	army	_	_	NOUN	NOUN	_	_	5	5	nsubj	nsubj	_	_	ARG1	_	_	_
4	was	_	_	AUX	AUX	_	_	5	5	cop	cop	Y	V.01	_	_	_	_
5	rife	_	_	ADJ	ADJ	_	_	0	0	root	root	Y	V.01	ARG2	_	_	_
6	with	_	_	ADP	ADP	_	_	7	7	case	case	_	_	_	_	_	_
7	elements	_	_	NOUN	NOUN	_	_	5	5	obl	obl	_	_	_	ARG2	_	_
8	protective	_	_	ADJ	ADJ	_	_	7	7	amod	amod	_	_	_	_	_	_
9	of	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
10	the	_	_	DET	DET	_	_	11	11	det	det	_	_	_	_	_	_
11	Taliban	_	_	PROPN	PROPN	_	_	8	8	obl	obl	_	_	_	_	_	_
12	,	_	_	PUNCT	PUNCT	_	_	18	18	punct	punct	_	_	_	_	_	_
13	and	_	_	CCONJ	CCONJ	_	_	18	18	cc	cc	_	_	_	_	_	_
14	the	_	_	DET	DET	_	_	17	17	det	det	_	_	_	_	_	_
15	new	_	_	ADJ	ADJ	_	_	17	17	amod	amod	_	_	_	_	_	_
16	military	_	_	ADJ	ADJ	_	_	17	17	amod	amod	_	_	_	_	_	_
17	government	_	_	NOUN	NOUN	_	_	18	18	nsubj	nsubj	_	_	_	_	ARG0	_
18	reneged	_	_	VERB	VERB	_	_	16	16	conj	conj	Y	V.01	_	_	_	_
19	on	_	_	ADP	ADP	_	_	21	21	case	case	_	_	_	_	_	_
20	the	_	_	DET	DET	_	_	21	21	det	det	_	_	_	_	_	_
21	deal	_	_	NOUN	NOUN	_	_	18	18	obl	obl	Y	V.01	_	_	ARG1	_
22	.	_	_	PUNCT	PUNCT	_	_	15	15	punct	punct	_	_	_	_	_	_

1	I	_	_	PRON	PRON	_	_	2	2	nsubj	nsubj	_	_	ARG0	_	_	_
2	heard	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
3	that	_	_	SCONJ	SCONJ	_	_	7	7	mark	mark	_	_	_	_	_	_
4	more	_	_	ADJ	ADJ	_	_	7	7	nsubj	nsubj	_	_	_	_	ARG1	_
5	may	_	_	AUX	AUX	_	_	7	7	aux	aux	_	_	_	_	ARGM-MOD	_
6	be	_	_	AUX	AUX	_	_	7	7	aux	aux	Y	V.03	_	_	_	_
7	going	_	_	VERB	VERB	_	_	2	2	ccomp	ccomp	Y	V.08	ARG1	_	_	_
8	up	_	_	ADV	ADV	_	_	7	7	advmod	advmod	_	_	_	_	_	_
9	for	_	_	ADP	ADP	_	_	10	10	case	case	_	_	_	_	_	_
10	sale	_	_	NOUN	NOUN	_	_	7	7	obl	obl	Y	V.01	_	_	ARGM-PRP	_
11	in	_	_	ADP	ADP	_	_	14	14	case	case	_	_	_	_	_	_
12	the	_	_	DET	DET	_	_	14	14	det	det	_	_	_	_	_	_
13	next	_	_	ADJ	ADJ	_	_	14	14	amod	amod	_	_	_	_	_	_
14	month	_	_	NOUN	NOUN	_	_	7	7	obl	obl	_	_	_	_	_	ARGM-TMP
15	or	_	_	CCONJ	CCONJ	_	_	0	0	cc	cc	_	_	_	_	_	_
16	do	_	_	ADV	ADV	_	_	14	14	conj	conj	_	_	_	_	_	_
17	.	_	_	PUNCT	PUNCT	_	_	2	2	punct	punct	_	_	_	_	_	_

1	I	_	_	PRON	PRON	_	_	3	3	nsubj	nsubj	_	_	ARG1	_	_	_
2	am	_	_	AUX	AUX	_	_	3	3	cop	cop	Y	V.01	_	_	_	_
3	amazed	_	_	ADJ	ADJ	_	_	0	0	root	root	Y	V.01	ARG2	_	_	_
4	how	_	_	ADV	ADV	_	_	7	7	advmod	advmod	_	_	_	_	_	ARGM-MNR
5	the	_	_	DET	DET	_	_	6	6	det	det	_	_	_	_	_	_
6	details	_	_	NOUN	NOUN	_	_	8	8	nsubj	nsubj	_	_	_	_	ARG1	_
7	get	_	_	VERB	VERB	_	_	8	8	aux	aux	Y	V.03	_	_	_	_
8	fuzzy	_	_	ADJ	ADJ	_	_	7	7	xcomp	xcomp	Y	V.01	_	_	ARG2	_
9	on	_	_	ADP	ADP	_	_	12	12	case	case	_	_	_	_	_	_
10	an	_	_	DET	DET	_	_	12	12	det	det	_	_	_	_	_	_
11	old	_	_	ADJ	ADJ	_	_	12	12	amod	amod	_	_	_	_	_	_
12	project	_	_	NOUN	NOUN	_	_	0	0	_	_	_	_	_	_	_	_
13	.	_	_	PUNCT	PUNCT	_	_	8	8	punct	punct	_	_	_	_	_	_

1	Have	_	_	AUX	AUX	_	_	3	3	aux	aux	Y	V.01	_	_	_	_
2	you	_	_	PRON	PRON	_	_	3	3	nsubj	nsubj	_	_	_	ARG0	_	_
3	seen	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
4	the	_	_	DET	DET	_	_	5	5	det	det	_	_	_	_	_	_
5	materials	_	_	NOUN	NOUN	_	_	3	3	obj	obj	_	_	_	ARG1	_	_
6	from	_	_	ADP	ADP	_	_	9	9	case	case	_	_	_	_	_	_
7	the	_	_	DET	DET	_	_	9	9	det	det	_	_	_	_	_	_
8	press	_	_	NOUN	NOUN	_	_	9	9	compound	compound	_	_	_	_	ARG0	_
9	conference	_	_	NOUN	NOUN	_	_	5	5	nmod	nmod	Y	V.01	_	_	_	_
10	that	_	_	PRON	PRON	_	_	12	12	obj	obj	_	_	_	_	_	R-ARG1
11	he	_	_	PRON	PRON	_	_	12	12	nsubj	nsubj	_	_	_	_	_	ARG0
12	launched	_	_	VERB	VERB	_	_	9	9	acl:relcl	acl:relcl	Y	V.01	_	_	ARGM-ADJ	_
13	today	_	_	NOUN	NOUN	_	_	12	12	obl:tmod	obl:tmod	_	_	_	_	_	ARGM-TMP
14	?	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	I	_	_	PRON	PRON	_	_	3	3	nsubj	nsubj	_	_	ARG0	_	_	_
2	'll	_	_	AUX	AUX	_	_	3	3	aux	aux	_	_	ARGM-MOD	_	_	_
3	search	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
4	him	_	_	PRON	PRON	_	_	3	3	obj	obj	_	_	ARG1	_	_	_
5	out	_	_	ADP	ADP	_	_	3	3	compound:prt	compound:prt	_	_	C-V	_	_	_
6	before	_	_	ADP	ADP	_	_	7	7	case	case	_	_	_	_	_	_
7	class	_	_	NOUN	NOUN	_	_	3	3	obl	obl	_	_	ARGM-TMP	_	_	_
8	or	_	_	CCONJ	CCONJ	_	_	11	11	cc	cc	_	_	_	_	_	_
9	after	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
10	that	_	_	DET	DET	_	_	11	11	det	det	_	_	_	_	_	_
11	break	_	_	NOUN	NOUN	_	_	7	7	conj	conj	Y	V.19	_	_	_	_
12	and	_	_	CCONJ	CCONJ	_	_	13	13	cc	cc	_	_	_	_	_	_
13	see	_	_	VERB	VERB	_	_	3	3	conj	conj	Y	V.01	_	_	_	_
14	if	_	_	SCONJ	SCONJ	_	_	17	17	mark	mark	_	_	_	_	_	_
15	I	_	_	PRON	PRON	_	_	17	17	nsubj	nsubj	_	_	_	_	_	ARG0
16	can	_	_	AUX	AUX	_	_	17	17	aux	aux	_	_	_	_	_	ARGM-MOD
17	set	_	_	VERB	VERB	_	_	13	13	advcl	advcl	Y	V.03	_	_	ARG1	_
18	it	_	_	PRON	PRON	_	_	17	17	obj	obj	_	_	_	_	_	ARG1
19	up	_	_	ADP	ADP	_	_	17	17	compound:prt	compound:prt	_	_	_	_	_	C-V
20	.	_	_	PUNCT	PUNCT	_	_	3	3	punct	punct	_	_	_	_	_	_

1	i	_	_	PRON	PRON	_	_	2	2	nsubj	nsubj	_	_	ARG0	_	_	_
2	need	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.01	_	_	_	_
3	to	_	_	PART	PART	_	_	5	5	mark	mark	_	_	_	_	_	_
4	now	_	_	ADV	ADV	_	_	5	5	advmod	advmod	_	_	_	ARGM-TMP	_	_
5	get	_	_	VERB	VERB	_	_	2	2	xcomp	xcomp	Y	V.01	ARG1	_	_	_
6	a	_	_	DET	DET	_	_	7	7	det	det	_	_	_	_	_	_
7	job	_	_	NOUN	NOUN	_	_	5	5	obj	obj	_	_	_	ARG1	_	_
8	at	_	_	ADP	ADP	_	_	9	9	case	case	_	_	_	_	_	_
9	house	_	_	PROPN	PROPN	_	_	7	7	nmod	nmod	_	_	_	_	_	_
10	of	_	_	ADP	ADP	_	_	11	11	case	case	_	_	_	_	_	_
11	pies	_	_	PROPN	PROPN	_	_	9	9	nmod	nmod	_	_	_	_	_	_
12	b/c	_	_	SCONJ	SCONJ	_	_	17	17	mark	mark	_	_	_	_	_	_
13	that	_	_	PRON	PRON	_	_	17	17	nsubj	nsubj	_	_	_	_	ARG1	_
14	is	_	_	AUX	AUX	_	_	17	17	cop	cop	Y	V.01	_	_	_	_
15	the	_	_	DET	DET	_	_	17	17	det	det	_	_	_	_	_	_
16	only	_	_	ADJ	ADJ	_	_	17	17	amod	amod	_	_	_	_	_	ARGM-ADJ
17	way	_	_	NOUN	NOUN	_	_	5	5	advcl	advcl	_	_	_	ARGM-CAU	_	_
18	to	_	_	PART	PART	_	_	19	19	mark	mark	_	_	_	_	_	_
19	pay	_	_	VERB	VERB	_	_	17	17	acl	acl	Y	V.01	_	_	ARG1	_
20	the	_	_	DET	DET	_	_	21	21	det	det	_	_	_	_	_	_
21	bills	_	_	NOUN	NOUN	_	_	19	19	obj	obj	_	_	_	_	_	ARG1
22	.	_	_	PUNCT	PUNCT	_	_	2	2	punct	punct	_	_	_	_	_	_

1	not	_	_	ADV	ADV	_	_	3	3	cc	cc	_	_	_	_	_	_
2	to	_	_	PART	PART	_	_	1	1	fixed	fixed	_	_	_	_	_	_
3	mention	_	_	VERB	VERB	_	_	1	1	fixed	fixed	_	_	_	_	_	_
4	the	_	_	DET	DET	_	_	5	5	det	det	_	_	_	_	_	_
5	market	_	_	NOUN	NOUN	_	_	7	7	nsubj	nsubj	_	_	_	_	ARG1	_
6	is	_	_	AUX	AUX	_	_	7	7	aux	aux	Y	V.03	_	_	_	_
7	going	_	_	VERB	VERB	_	_	0	0	root	root	Y	V.04	_	_	_	_
8	to	_	_	PART	PART	_	_	10	10	mark	mark	_	_	_	_	_	_
9	be	_	_	AUX	AUX	_	_	10	10	aux:pass	aux:pass	Y	V.03	_	_	_	_
